"","athlete_name","activity_name","period_id","period_name","start_time","end_time","position_name","day_name","total_distance","total_player_load","baseball_throw_count","baseball_swing_count","baseball_throw_maxpl","baseball_swing_maxpl","dynamic_movement_load","time_length","softball_sprint","throw_pl_per_throw","throw_load_per_throw_scaled","swing_load_per_swing","date","weighted_dist"
"4954","Emelie, Thorndyke","Game vs University of Iowa","16c9d84b-ceb9-44bc-ab17-c1bd9257f6b2","I7","1740790464.83","1740791889.47","Pitcher","Friday",631.712,120.29013,119,0,133.54013,0,780.5,23.7440000017484,0,77.3416052,8.23600866666667,NA,2025-02-28,96.83100650187
"4955","Emelie, Thorndyke","Game vs University of Oregon","47392432-e671-4ee7-8a51-5c92f8ba4622","I7","1742344759.02","1742345028.65","Pitcher","Tuesday",63.76091,63.73185,0,0,91.7349,0,168,4.49383333524068,0,27.3907,87.3178333333333,NA,2025-03-18,86.779401047191
"4956","Emelie, Thorndyke","Game vs Pennsylvania State University","6255bebf-3181-4f59-ae3e-4d8bc750b9a4","I7","1741999924.81","1742000177","Pitcher","Friday",169.87189,0,0,0,60.03309,0,174,4.20316666762034,0,95.62913625,0,NA,2025-03-14,119.142695101897
"4957","Emelie, Thorndyke","Practice","63e33e46-98a4-4bee-aef7-e6ab183cdb64","I8","1738431680.12","1738432252.74","Pitcher","Saturday",102.93396,1.37602,92,0,100.33998,0,190,9.54366666873296,0,0,42.3190428571429,NA,2025-02-01,61.691813696221
"4958","Emelie, Thorndyke","Practice","7a581ccb-a49d-40f3-9215-a8e3e097f4ce","I9","1738432276.79","1738432677.88","Pitcher","Saturday",336.93807,54.76943,40,0,69.58402,0,491,6.68483333587646,0,0,0,NA,2025-02-01,0
"4959","Emelie, Thorndyke","Practice","7e0d4eed-e825-443a-95d9-453ff4346d7a","I9","1737760557","1737761171","Pitcher","Friday",340.97213,53.32927,0,0,0,0,593.5,10.2333333333333,0,96.067756,9.11292666666667,NA,2025-01-24,0
"4960","Emelie, Thorndyke","Practice","2d360ee5-258f-4ed6-8cbb-c9ca78718836","Drill 59","1737065428.21","1737066081.22","Pitcher","Thursday",110.02097,0,0,0,0,0,0,10.8834999998411,0,NA,NA,NA,2025-01-16,12.358172474521
"4961","Emelie, Thorndyke","Practice","c5511beb-e272-40e1-904e-adc7ac9b9171","Drill 61","1740511631.17","1740514538.53","Pitcher","Tuesday",1607.78539,111.9502,41,0,531.49314,0,3273,48.4559999982516,0,73.6201263461539,23.7002105769231,NA,2025-02-25,274.40651960212
"4962","Emelie, Thorndyke","Practice","25b04ac4-dd0b-4ab7-a1bd-8067fc678216","Drill 156","1736890559","1736895646","Pitcher","Tuesday",1632.29418,196.27371,183,0,376.57991,0,2610.5,84.7833333333333,0,0,0,NA,2025-01-14,241.35601772118
"4963","Emelie, Thorndyke","Practice","2be5a73a-59d9-4b46-86cb-1ac51e8cb076","Drill 156","1738794899.83","1738795530.14","Pitcher","Wednesday",430.97908,27.72459,12,0,127.44752,0,678,10.5051666696866,0,0,23.6965013333333,NA,2025-02-05,145.882263765713
"4964","Emelie, Thorndyke","Practice","915c50cf-032a-48c8-8ff9-2e67295a4ac5","Drill 156","1738793805.49","1738794480.54","Pitcher","Wednesday",330.97292,137.94228,38,0,0,0,745,11.2508333325386,0,0,0,NA,2025-02-05,147.433393881228
"4965","Emelie, Thorndyke","Practice","ccf7d351-a76e-466b-822b-c489d0e787de","Drill 169","1737665272","1737668566","Pitcher","Thursday",0,83.51021,45,0,251.45205,0,2263,54.9,0,33.3921721428571,34.6536202380952,NA,2025-01-23,27.827647
"4966","Emelie, Thorndyke","Practice","912cba9f-df9a-46d4-a1aa-944703585bdd","Drill 63","1739398789.7","1739402794.66","Pitcher","Wednesday",270.59734,139.6189,42,0,266.97333,0,2498,66.7493333339691,0,0,0,NA,2025-02-12,44.259624
"4967","Emelie, Thorndyke","Practice","090a3e92-06da-4ac1-ab6c-d3c27f2be7fb","Drill 202","1738788842.47","1738790440","Pitcher","Wednesday",454.67719,0,0,0,0,0,0,26.6254999995232,0,NA,NA,NA,2025-02-05,16.084433964053
"4968","Emelie, Thorndyke","Practice","92b5f2fe-c25b-4818-864e-453508e798f4","Drill 157","1742248011.43","1742248217.53","Pitcher","Monday",63.36612,6.55506,50,0,70.55343,0,125,3.43499999841054,0,70.5076328571429,57.5127214285714,NA,2025-03-17,0
"4969","Emelie, Thorndyke","Practice","e502be8b-93a4-400c-a1f0-0a78a8620719","Drill 159","1742248817.43","1742248962.12","Pitcher","Monday",16.25616,33.38624,43,0,72.88,0,135,2.41149999698003,0,0,0,NA,2025-03-17,0
"4970","Emelie, Thorndyke","Practice","c059f5f5-053b-486f-bb8e-0b6071c4a3cd","Drill 132","1742249403.9","1742250386.39","Pitcher","Monday",300.07264,115.7403,24,0,60.67445,0,1417.5,16.3748333334923,0,92.7885863636364,0,0,2025-03-17,119.156892064629
"4971","Emelie, Thorndyke","Practice","b1b22270-a823-4657-8c9c-ccc428c72b4f","Drill 214","1737062658","1737065323.62","Pitcher","Thursday",1075.29062,94.45456,115,0,159.75082,0,1527.5,44.4269999980927,0,0,10.0278081481482,NA,2025-01-16,168.68704340167
"4972","Emelie, Thorndyke","Practice","8a0e8588-6cb6-49d1-a9ba-79e3684660a3","Drill 215","1736888897","1736890515","Pitcher","Tuesday",684.84279,2.45525000000001,41,0,0,0,1347.5,26.9666666666667,0,0,0,NA,2025-01-14,150.143678349799
"4973","Emelie, Thorndyke","Practice","f34a6d56-fae3-438b-8cce-6da06716b8b4","Drill 216","1737146532","1737149113","Pitcher","Friday",2897.32356,327.91656,9,0,338.63877,0,4058.5,43.0166666666667,0,76.8737641111111,17.7896068518519,NA,2025-01-17,317.44491976312
"4974","Emelie, Thorndyke","Practice","d8bae637-fd2e-4ce9-b144-15ac6f2a1a42","Drill 217","1737213188.34","1737213555.69","Pitcher","Saturday",105.32382,22.19809,0,0,0,0,0,6.12250000238419,0,NA,NA,NA,2025-01-18,32.735346
"4975","Emelie, Thorndyke","Practice","bd22ba02-1e85-4946-8f2d-cbba0bd2589c","Drill 135","1737579901","1737580304","Pitcher","Wednesday",94.91099,68.27558,0,0,0,0,49,6.71666666666667,0,100.31692,11.5282,NA,2025-01-22,0
"4976","Emelie, Thorndyke","Practice","999d6f97-f43c-46ec-85d8-0cd63332d9f7","Drill 208","1738098355","1738100038","Pitcher","Tuesday",948.97586,48.4501,26,0,33.14679,0,101.5,28.05,0,0,46.2484163690476,NA,2025-01-28,135.84979706261
"4977","Emelie, Thorndyke","Practice","3b4cc0c5-e620-4f14-9f5f-92e2726c323f","Drill 208","1738886125.34","1738888216.86","Pitcher","Thursday",624.71653,99.8747,60,0,60.56668,0,1353,34.8586666663488,0,0,72.97743125,NA,2025-02-06,50.198830848801
"4978","Emelie, Thorndyke","Practice","5214daf6-2237-4f9f-be3c-ac79da0f7263","Drill 74","1737149151","1737149910","Pitcher","Friday",53.77331,77.06637,0,0,0,0,0,12.65,0,NA,NA,NA,2025-01-17,93.77734
"4979","Emelie, Thorndyke","Game vs Ohio State University","68a5b521-1318-44a6-87ac-21b0a6dc7734","Drill 75","1740778103.54","1740778549.67","Pitcher","Friday",0,19.39115,0,0,0,0,61,7.43550000190735,0,NA,NA,NA,2025-02-28,0
"4980","Emelie, Thorndyke","Game vs Rutgers University","e65a8507-b8b7-4f49-9060-bd27fb7fca0a","Drill 75","1743020957.4","1743021419.79","Pitcher","Wednesday",136.88627,0,0,0,0,0,227.5,7.70649999777476,0,NA,NA,NA,2025-03-26,61.1006588860111
"4981","Emelie, Thorndyke","Game vs University of Colorado Boulder","91937901-c806-4892-8a9b-e5bd90b83170","Drill 75","1741114800","1741116956.35","Pitcher","Tuesday",0,90.73596,0,0,90.62591,0,109.5,35.9391666650772,0,0,0,NA,2025-03-04,0
"4982","Emelie, Thorndyke","Game vs University of Maryland","90039193-f5f4-418c-8ac8-733e666e8dfe","Drill 75","1739109427.02","1739109721.66","Pitcher","Sunday",0,0,0,0,0,0,0,4.91066666841507,0,NA,NA,NA,2025-02-09,58.7304944520277
"4983","Emelie, Thorndyke","Practice","b71bcab2-39e6-4bac-9e68-953feb9ddcc2","Drill 75","1736885741","1736886578","Pitcher","Tuesday",170.4613,0,0,0,0,0,114,13.95,0,50.29715,0,NA,2025-01-14,155.1867479603
"4984","Emelie, Thorndyke","Practice","a0ef9a1f-6f9a-4f93-b94d-d26c59149b0e","Drill 75","1737060348.07","1737060547.77","Pitcher","Thursday",99.58465,0,30,0,13.95377,0,211,3.32833333412806,0,62.95377,0,NA,2025-01-16,0
"4985","Emelie, Thorndyke","Practice","b0df72ae-1ca9-4094-91a2-ada34b62814f","Drill 75","1737211539.7","1737212118.25","Pitcher","Saturday",63.76554,13.39694,0,0,0,0,46,9.64249999920527,0,0,0,NA,2025-01-18,0
"4986","Emelie, Thorndyke","Practice","3bec8862-1049-4102-96b9-611a207dc8c1","Drill 75","1738418400","1738422815.09","Pitcher","Saturday",33.32721,0,0,0,0,0,50,73.5848333319028,0,NA,NA,NA,2025-02-01,0
"4987","Emelie, Thorndyke","Practice","1df53cc1-fda1-4686-9228-1399827de1e2","Drill 75","1737577500","1737577782","Pitcher","Wednesday",0,17.06074,0,0,0,0,11.5,4.7,0,NA,NA,NA,2025-01-22,0
"4988","Emelie, Thorndyke","Practice","2a56d56d-ad24-4cfa-851a-f05a0308903f","Drill 75","1738095570","1738096220","Pitcher","Tuesday",165.17564,0,0,0,0,0,0,10.8333333333333,0,NA,NA,NA,2025-01-28,106.615485
"4989","Emelie, Thorndyke","Practice","fbfdd4ec-467d-47a7-8e37-868172868ab1","Drill 75","1738181274.54","1738182647.71","Pitcher","Wednesday",120.44073,0,0,0,0,0,62.5,22.8861666679382,0,NA,NA,NA,2025-01-29,87.3347273729093
"4990","Emelie, Thorndyke","Practice","ad2893dc-9c81-49eb-bdba-26defbd26388","Drill 75","1738263600","1738268995.8","Pitcher","Thursday",198.17695,84.73921,0,0,0,0,0,89.9299999992053,0,NA,NA,NA,2025-01-30,0
"4991","Emelie, Thorndyke","Practice","02641958-4918-4ba3-b320-09ae78dd19f5","Drill 75","1740594600","1740601518.24","Pitcher","Wednesday",0,0,0,0,0,0,44,115.304000000159,0,NA,NA,NA,2025-02-26,0
"4992","Emelie, Thorndyke","Practice","70feff15-2c8d-40b1-8ebc-86488fe4dd9c","Drill 75","1741870316","1741870967","Pitcher","Thursday",61.7336,19.7017,75,0,0,0,0,10.85,0,0,0,NA,2025-03-13,0
"4993","Emelie, Thorndyke","Practice","04828283-c595-4d66-a393-7e9e07d65fb7","Drill 75","1742409000","1742412448.72","Pitcher","Wednesday",0,0,0,0,0,0,353.5,57.4786666671435,0,NA,NA,NA,2025-03-19,0
"4994","Emelie, Thorndyke","Practice","20662b89-7c64-4a85-9d88-c63d37db2ffe","Drill 75","1742499606","1742501597.3","Pitcher","Thursday",82.04309,0,0,0,0,0,0,33.1883333325386,0,NA,NA,NA,2025-03-20,11.904418
"4995","Emelie, Thorndyke","Practice","f707e96c-512f-43e4-b4c1-db96ace3b580","Drill 75","1742926786","1742930935","Pitcher","Tuesday",5.43285,43.68539,0,0,0,0,122,69.15,0,NA,NA,NA,2025-03-25,0
"4996","Emelie, Thorndyke","Practice","53776c47-14b6-425e-be74-a181d7c1d13d","Drill 75","1738695600","1738700867.82","Pitcher","Tuesday",152.01641,0,0,0,0,0,127.5,87.7969999988874,0,NA,NA,NA,2025-02-04,0
"4997","Emelie, Thorndyke","Practice","23a774fa-3ac6-4749-bcf1-13378507d60b","Drill 75","1738782000","1738787520","Pitcher","Wednesday",0,0,0,0,0,0,93.5,92,0,NA,NA,NA,2025-02-05,0
"4998","Emelie, Thorndyke","Practice","33798c69-feae-4f91-9450-015408730633","Drill 75","1738882800","1738883804.08","Pitcher","Thursday",141.61046,0,0,0,0,0,103.5,16.7346666653951,0,NA,NA,NA,2025-02-06,0
"4999","Emelie, Thorndyke","Game vs Northwestern University","2dd4c16e-a3ab-486a-94ab-27d8245277e8","Drill 84","1740682305.86","1740682481.05","Pitcher","Thursday",100.39852,19.6319,0,0,0,0,65.5,2.91983333428701,37.57043,NA,NA,NA,2025-02-27,196.68987286101
"5000","Emelie, Thorndyke","Practice","24816479-a773-4b7d-9b78-b7cde15744f1","Drill 85","1738702147.66","1738702485.28","Pitcher","Tuesday",198.37056,101.74707,0,0,0,0,0,5.62699999809265,95.94007,NA,NA,NA,2025-02-04,315.77918791948
"5001","Emelie, Thorndyke","Practice","a3a7d0c1-2300-4c5f-af65-64aefcd126ad","Drill 86","1736887898","1736888325","Pitcher","Tuesday",214.62776,63.60826,0,0,0,0,0,7.11666666666667,131.67892,NA,NA,NA,2025-01-14,356.62429825776
"5002","Emelie, Thorndyke","Practice","4b09ac7d-11ad-4af9-84c7-8aeb616c5366","Drill 86","1738096971","1738097816","Pitcher","Tuesday",697.64946,112.90807,0,0,0,0,51,14.0833333333333,73.26903,NA,NA,NA,2025-01-28,642.34604796383
"5003","Emelie, Thorndyke","Practice","d3aef56a-2fdc-4665-9d5a-f302d82a1e81","Drill 86","1738701440","1738702146.45","Pitcher","Tuesday",574.52017,10.33622,0,0,0,0,35.5,11.7741666674614,0,NA,NA,NA,2025-02-04,465.01111333611
"5004","Emelie, Thorndyke","Practice","fadcddca-75a6-4d79-9187-b357d04d89b5","Drill 140","1742416308.27","1742417100.36","Pitcher","Wednesday",191.65446,107.38848,0,0,0,0,0,13.2014999985695,0,54.0850733333333,0,NA,2025-03-19,249.63919956593
"5005","Emelie, Thorndyke","Practice","592631fa-778c-46f4-9169-bad233428ec8","Drill 90","1742415454.1","1742416284.14","Pitcher","Wednesday",237.43158,40.48724,42,0,57.3674,0,1,13.8340000033379,0,92.6239142857143,0,NA,2025-03-19,130.947020557886
"5006","Emelie, Thorndyke","Practice","b79f4f0d-d2e9-41d7-8c16-dbee7ce9ec0b","Drill 93","1737214625.44","1737215230.58","Pitcher","Saturday",344.40072,82.63349,102,0,95.30488,0,69.5,10.0856666644414,0,0,101.101626666667,NA,2025-01-18,340.8494291912
"5007","Emelie, Thorndyke","Practice","6b8781c0-5c67-4dbf-a6cb-092bca83b36f","Drill 93","1738186639.97","1738188050.65","Pitcher","Wednesday",599.96008,0,6,0,89.83002,0,62.5,23.511333334446,0,98.6100066666667,0,NA,2025-01-29,448.31349774829
"5008","Emelie, Thorndyke","Practice","b5daa30b-62ab-454e-96c0-db1ac235d9cc","Drill 93","1738705073.81","1738706277.76","Pitcher","Tuesday",888.59622,142.56193,23,0,4.57302,0,125,20.0658333341281,131.30534,35.0440784615385,7.74013076923077,NA,2025-02-04,615.90225883869
"5009","Emelie, Thorndyke","Practice","8bef4670-21bb-427a-b544-3caa6424f3c8","Drill 95","1737215353.12","1737216237.98","Pitcher","Saturday",914.19802,160.15021,0,0,0,0,104,14.7476666688919,193.69992,NA,NA,NA,2025-01-18,1967.9333021161
"5010","Emelie, Thorndyke","Practice","8aecfeba-8d20-4a01-ac7e-37b441711101","Drill 143","1737822540","1737823342.76","Pitcher","Saturday",693.17971,105.46356,0,0,0,0,0,13.3793333331744,0,NA,NA,NA,2025-01-25,267.1410418603
"5011","Emelie, Thorndyke","Practice","a6b227ff-77ba-490c-9405-58e9a46c1d17","Drill 96","1737212760","1737213171.77","Pitcher","Saturday",106.16007,0,0,0,0,0,102.5,6.86283333301544,0,0,0,NA,2025-01-18,111.363954
"5012","Emelie, Thorndyke","Practice","66633a55-9d96-4d7b-98a9-8241253aba0c","Drill 218","1737752042","1737754148","Pitcher","Friday",553.97536,82.42476,89,0,73.92606,0,1304.5,35.1,0,77.32101,91.86835,NA,2025-01-24,0
"5013","Emelie, Thorndyke","Practice","46fe3a9f-51d4-4e0e-9e5b-7cd997c57bda","Drill 99","1738097819","1738098124","Pitcher","Tuesday",232.3695,0,32,0,51.04418,0,0,5.08333333333333,0,0,0,NA,2025-01-28,0
"5014","Emelie, Thorndyke","Practice","a2f1f928-4743-4ea7-8756-ac2e7707a64d","Drill 100","1737823369.63","1737823836.11","Pitcher","Saturday",81.91189,94.81536,2,0,0,0,0,7.77466666301092,0,55.9156182352941,0.526030392156863,NA,2025-01-25,0
"5015","Emelie, Thorndyke","Practice","2bf20389-3e44-4ad6-bbca-e87e7dd23bc3","Drill 100","1737578485","1737578771","Pitcher","Wednesday",0,78.23815,9,0,92.03866,0,0,4.76666666666667,0,0,0,NA,2025-01-22,0
"5016","Emelie, Thorndyke","Practice","fb190097-975e-4323-a30d-ae1ad9ec28bd","Drill 100","1738702517.82","1738703095.48","Pitcher","Tuesday",41.50765,63.68195,31,0,0,0,49,9.62766666809718,0,95.9949033333333,95.6581722222222,NA,2025-02-04,0
"5017","Emelie, Thorndyke","Practice","200dad2f-a120-4bd3-863c-cd7b31594703","Drill 100","1738884545.78","1738884821.58","Pitcher","Thursday",146.09171,57.13581,87,0,107.4274,0,0,4.59666666587194,0,69.14274,80.9045666666667,NA,2025-02-06,0
"5018","Emelie, Thorndyke","Game vs University of Georgia","681c2385-cda2-43c5-b778-bc1a222d1472","Drill 101","1741381815","1741388335","Pitcher","Friday",959.90859,127.05896,0,0,0,0,31,108.666666666667,0,0,0,NA,2025-03-07,303.99453095171
"5019","Emelie, Thorndyke","Game vs University of Arizona","9213a7a5-f809-49cd-998d-674a2b840dc8","Drill 101","1741449777","1741456710","Pitcher","Saturday",1024.17067,142.20065,21,0,0,0,274.5,115.55,0,0,95.0605901234568,NA,2025-03-08,230.49412958753
"5020","Emelie, Thorndyke","Game vs Auburn University","e4deebfa-7079-451b-bfdd-1c6cc3905a74","Drill 101","1741529161","1741535981","Pitcher","Sunday",1422.02483,165.42576,68,0,39.60932,0,1700.5,113.666666666667,49.74234,7.8460275,0,NA,2025-03-09,392.8099549972
"5021","Emelie, Thorndyke","Game vs Clemson University","281c0d45-bd25-4662-bfbf-a574a2949cad","Drill 101","1740239681","1740245340","Pitcher","Saturday",320.74127,26.03624,0,0,0,0,0,94.3166666666667,0,NA,NA,NA,2025-02-22,48.142783060941
"5022","Emelie, Thorndyke","Game vs University of Miami","49b8f327-cd52-4b66-af3f-d98815670f35","Drill 101","1739551215","1739555940","Pitcher","Friday",160.89218,81.20623,0,0,0,0,0,78.75,0,NA,NA,NA,2025-02-14,0
"5023","Emelie, Thorndyke","Game vs Columbia University","763cb5bf-f655-4e3c-ad8d-783f40e75dbd","Drill 101","1739737400","1739743140","Pitcher","Sunday",934.68069,44.55929,0,0,104.73876,0,0,95.6666666666667,6.14479,30.7961725,49.3269541666667,NA,2025-02-16,155.9621739821
"5024","Emelie, Thorndyke","Game vs Rutgers University","cd2df7da-7a7f-49d8-8ad7-f468c2a173b6","Drill 101","1738959045.81","1738959871.29","Pitcher","Friday",91.41887,1.71887,0,0,0,0,0,13.7580000003179,0,NA,NA,NA,2025-02-07,68.086395
"5025","Emelie, Thorndyke","Game vs University of Washington","04d17a33-0ab3-4e80-bddd-e8eee75b173b","Drill 101","1739648273","1739654940","Pitcher","Saturday",1281.74399,106.80407,0,0,25.26258,0,123,111.116666666667,0,0,81.3037350877193,NA,2025-02-15,167.49921581041
"5026","Emelie, Thorndyke","Game vs University of Tennessee","cbd76313-7536-4a61-8c51-831248697922","Drill 101","1741723433","1741730353","Pitcher","Tuesday",742.44358,48.68909,49,0,0,0,0,115.333333333333,0,0,101.870257575758,NA,2025-03-11,103.06437331855
"5027","Emelie, Thorndyke","Game vs University of Tennessee","2e624d40-f097-4c97-88e9-becc0bfd2198","Drill 101","1740322433","1740329940","Pitcher","Sunday",732.54855,0,53,0,5.70963,0,120,125.116666666667,25.80271,15.0591358333333,92.7652263888889,NA,2025-02-23,116.56785973739
"5028","Emelie, Thorndyke","Practice","e880aa61-daea-4fe3-b1ac-cfc9751aae6d","Drill 101","1736886583","1736887852","Pitcher","Tuesday",967.36877,160.37383,0,0,0,0,76.5,21.15,0.71828,NA,NA,NA,2025-01-14,598.6253844112
"5029","Emelie, Thorndyke","Practice","27ee78b9-48fe-4d3a-8616-d527ed97a1d7","Drill 101","1737060552.6","1737061170","Pitcher","Thursday",432.21108,52.54018,0,0,0,0,69,10.2900000015895,0,NA,NA,NA,2025-01-16,189.95759102566
"5030","Emelie, Thorndyke","Practice","919b2103-d3d1-4e1a-bdc8-0a5f951bc3e4","Drill 101","1737212120.21","1737212725.1","Pitcher","Saturday",385.89261,22.35791,0,0,0,0,28.5,10.0814999977748,0,NA,NA,NA,2025-01-18,231.03215089424
"5031","Emelie, Thorndyke","Practice","c05c6199-197d-44c3-acf8-4d3c73fc554c","Drill 101","1738422864.42","1738423348.72","Pitcher","Saturday",326.09932,15.22061,0,0,0,0,27,8.07166666587194,0,NA,NA,NA,2025-02-01,174.382393792
"5032","Emelie, Thorndyke","Practice","7c19dff6-c890-4873-86ba-db8259186dfe","Drill 101","1737577784","1737578480","Pitcher","Wednesday",0,104.4615,0,0,0,0,8.5,11.6,0,NA,NA,NA,2025-01-22,0
"5033","Emelie, Thorndyke","Practice","a3ab5560-c544-41e3-9ccb-e9ade3b9154e","Drill 101","1737748836","1737750487","Pitcher","Friday",935.05692,156.83831,0,0,0,0,75.5,27.5166666666667,92.88889,NA,NA,NA,2025-01-24,996.59236714915
"5034","Emelie, Thorndyke","Practice","88ef9a53-41a3-4284-a3ae-b48ccec618ff","Drill 101","1738096221","1738096969","Pitcher","Tuesday",510.10457,23.47816,0,0,0,0,73,12.4666666666667,0,NA,NA,NA,2025-01-28,122.55547907382
"5035","Emelie, Thorndyke","Practice","125b786f-3cab-4458-b986-2975c730eb28","Drill 101","1738182649.13","1738183280.96","Pitcher","Wednesday",393.22072,29.48313,0,0,0,0,0,10.5304999987284,0,NA,NA,NA,2025-01-29,185.32696015521
"5036","Emelie, Thorndyke","Practice","11bd63b2-7182-4553-9f90-724dc062ac1a","Drill 101","1738268999.68","1738269597.65","Pitcher","Thursday",536.64896,0,0,0,0,0,77.5,9.9661666671435,0,NA,NA,NA,2025-01-30,147.99955760087
"5037","Emelie, Thorndyke","Practice","4c8bdeee-6067-4855-9bfc-09c231790cf8","Drill 101","1740601524.43","1740602559.37","Pitcher","Wednesday",734.02521,0,0,0,56.04478,0,948.5,17.24899999698,0,0,0,NA,2025-02-26,165.42201695015
"5038","Emelie, Thorndyke","Practice","790091a8-e9e5-48ac-9d53-8b75914ec242","Drill 101","1741870975","1741873070","Pitcher","Thursday",555.34694,0,0,0,0,0,69,34.9166666666667,0,19.1224781818182,94.870796969697,NA,2025-03-13,167.95485403543
"5039","Emelie, Thorndyke","Practice","dc79891a-7b08-4eb8-aa8d-0961d0107eda","Drill 101","1742238866.08","1742239649.3","Pitcher","Monday",647.54127,23.48899,0,0,28.20132,0,0,13.0536666671435,0,0,0,NA,2025-03-17,137.87966118493
"5040","Emelie, Thorndyke","Practice","f1e6a305-1ed5-4447-adcc-489c004aef48","Drill 101","1742412453.41","1742413870.79","Pitcher","Wednesday",606.2122,0,63,0,0,0,69,23.6229999979337,0,79.9549145,5.59152416666667,NA,2025-03-19,88.36664484253
"5041","Emelie, Thorndyke","Practice","5254da53-8d9a-400d-9f9b-d67780663414","Drill 101","1742931000","1742932380","Pitcher","Tuesday",614.63391,0,52,0,63.22076,0,0,23,0,0,0,NA,2025-03-25,183.27483004897
"5042","Emelie, Thorndyke","Practice","57abae68-6f04-4661-8ba2-b67d0cc9a7b3","Drill 101","1738700871.22","1738701435","Pitcher","Tuesday",233.27124,7.75468,0,0,0,0,0,9.3963333328565,0,NA,NA,NA,2025-02-04,196.574707088994
"5043","Emelie, Thorndyke","Practice","5bb1cbad-7872-4aa8-9a01-decad49a887d","Drill 101","1738787523.72","1738788075.7","Pitcher","Wednesday",433.95321,95.33071,0,0,0,0,0,9.19966666698456,0,NA,NA,NA,2025-02-05,282.23071502197
"5044","Emelie, Thorndyke","Practice","bc67f308-d7c9-4eb9-87cf-d8d4d139ef55","Drill 101","1738883806.07","1738884540.61","Pitcher","Thursday",600.35609,0,0,0,45.66173,0,99.5,12.2423333326975,0,0,0,NA,2025-02-06,161.68668171163
"5045","Emelie, Thorndyke","Practice","ad11306f-6cb9-45d5-a6b3-3223b99c1713","Drill 102","1738788077.78","1738788838.77","Pitcher","Wednesday",238.89,0,0,0,0,0,0,12.6831666668256,0,91.9660533333333,0,NA,2025-02-05,12.338962222488
"5046","Emelie, Thorndyke","Game vs Auburn University","26f25e81-ea6f-4ab5-8b2f-539ed1e2f5f8","Drill 103","1739031976.66","1739034039.39","Pitcher","Saturday",284.26619,104.76686,0,0,0,0,0,34.3788333336512,0,NA,NA,NA,2025-02-08,0
"5047","Emelie, Thorndyke","Game vs University of Maryland","45252929-d013-4006-bfc1-6259429953a1","Drill 103","1738959878.74","1738962720","Pitcher","Friday",729.20825,0,0,0,0,0,32.5,47.3543333331744,0,NA,NA,NA,2025-02-07,75.032717040882
"5048","Emelie, Thorndyke","Game vs Pennsylvania State University","2ce58464-661b-497b-b80c-abd1ca0b0217","Drill 103","1739110393","1739113929.51","Pitcher","Sunday",546.62623,54.42018,0,0,97.98288,0,154.5,58.9418333331744,0,96.98288,10.6381333333333,NA,2025-02-09,6.857103104288
"5049","Emelie, Thorndyke","Game vs Vanderbilt University","71cf08d2-e69a-4f7d-8f9e-ee471492b500","Drill 106","1739035246.27","1739037392.77","Pitcher","Saturday",625.9059,19.80269,0,0,0,0,10.5,35.775,0,87.1108709090909,84.8514515151515,NA,2025-02-08,141.56826175649
"5050","Emelie, Thorndyke","Game vs California Institute of Technology","8ed2ffcd-73fc-4060-a53b-0934a0e8924a","Drill 106","1738963682","1738965477.89","Pitcher","Friday",675.68213,24.28514,0,0,41.68562,0,0,29.9315000017484,78.41382,52.9650688888889,0,NA,2025-02-07,347.50212034468
"5051","Emelie, Thorndyke","Game vs Clemson University","ca31c85e-e8c7-415d-9ab2-33ca0043b9f5","Drill 107","1739115061.31","1739116678.18","Pitcher","Sunday",423.4814,119.22509,75,0,55.12283,0,0,26.9478333353996,0,25.9061415,50.5102358333333,NA,2025-02-09,194.87591273839
"5052","Emelie, Thorndyke","Game vs University of Iowa","63d339dc-0cca-44db-a836-dc04d575f10d","Drill 146","1740780678.32","1740782986.48","Pitcher","Friday",669.26951,61.40318,0,0,0,0,0,38.4693333347638,92.83158,55.7334473684211,5.22241228070175,NA,2025-02-28,161.82228067559
"5053","Emelie, Thorndyke","Game vs Auburn University","390af2a5-e1f1-4413-96df-6af3a0898f4b","Drill 146","1741979359.96","1741982220.65","Pitcher","Friday",651.0584,0,38,0,0,0,0,47.6781666676203,0,0,95.7297407407407,NA,2025-03-14,36.23507259416
"5054","Emelie, Thorndyke","Game vs University of Arkansas","3b98774f-ee21-453b-b459-b13d8914b7c8","Drill 146","1740848991.15","1740850018.75","Pitcher","Saturday",478.1726,89.43727,0,0,18.71885,0,0,17.1266666650772,0,0,0,NA,2025-03-01,97.44099047574
"5055","Emelie, Thorndyke","Game vs Michigan State University","d7cfae39-49ba-453e-926a-24b0f0588a2d","Drill 146","1740850389.32","1740851571.85","Pitcher","Saturday",234.48318,71.82726,0,0,0,0,0,19.7088333328565,0,NA,NA,NA,2025-03-01,110.602337276812
"5056","Emelie, Thorndyke","Game vs Massachusetts Institute of Technology","323133e3-b8f7-488c-a575-4a43fadac4e0","Drill 146","1742742535.3","1742745475.46","Pitcher","Sunday",987.17461,0,37,0,0,0,30,49.0026666680972,0,0,71.2029712962963,NA,2025-03-23,188.88730435237
"5057","Emelie, Thorndyke","Game vs University of Michigan","2cc25b5e-72cc-4951-aac7-e3df827d07b4","Drill 146","1742058310.66","1742060951.88","Pitcher","Saturday",552.91914,0,54,0,88.89047,0,163.5,44.0203333338102,0,101.216137222222,0,NA,2025-03-15,49.78587566381
